temp,temp_min,temp_max,pressure,humidity,sea_level,ground_level,wind_speed,wind_degree,cloud,population,date,year,month,day,dayofweek
33.47000000000003,33.47000000000003,33.47000000000003,1010,22,1010,962,4.67,21,100,9765,2024-02-23,2024,2,23,4
32.79000000000002,32.79000000000002,32.79000000000002,1010,23,1010,958,5.75,32,100,10430,2024-02-23,2024,2,23,4
31.560000000000002,31.560000000000002,31.560000000000002,1011,22,1011,940,4.64,34,100,9215,2024-02-23,2024,2,23,4
33.660000000000025,33.660000000000025,33.660000000000025,1010,21,1010,978,7.93,12,80,1958,2024-02-23,2024,2,23,4
31.439999999999998,31.439999999999998,31.439999999999998,1011,24,1011,955,6.69,40,98,11018,2024-02-23,2024,2,23,4
34.5,34.5,34.5,1010,21,1010,980,4.74,39,100,9834,2024-02-23,2024,2,23,4
35.660000000000025,35.660000000000025,35.660000000000025,1010,18,1010,985,5.31,44,100,8718,2024-02-23,2024,2,23,4
35.700000000000045,35.700000000000045,35.700000000000045,1010,19,1010,986,5.32,43,100,9177,2024-02-23,2024,2,23,4
32.400000000000034,32.400000000000034,32.400000000000034,1010,20,1010,945,5.1,44,100,9834,2024-02-23,2024,2,23,4
32.77000000000004,32.77000000000004,32.77000000000004,1010,22,1010,978,4.46,25,100,5066,2024-02-23,2024,2,23,4
32.950000000000045,32.950000000000045,32.950000000000045,1011,22,1011,960,4.74,27,100,9932,2024-02-23,2024,2,23,4
32.83000000000004,32.83000000000004,32.83000000000004,1011,22,1011,959,4.78,28,100,9670,2024-02-23,2024,2,23,4
33.35000000000002,33.35000000000002,33.35000000000002,1011,20,1011,972,2.83,341,88,1937,2024-02-23,2024,2,23,4
30.689999999999998,30.689999999999998,30.689999999999998,1011,31,1011,978,3.5,11,100,3576,2024-02-23,2024,2,23,4
31.860000000000014,31.860000000000014,31.860000000000014,1011,26,1011,978,4.11,4,100,3576,2024-02-23,2024,2,23,4
34.01000000000005,34.01000000000005,34.01000000000005,1010,21,1010,975,5.66,10,96,332873,2024-02-23,2024,2,23,4
24.28000000000003,24.28000000000003,24.28000000000003,1012,67,1012,980,1.86,126,100,0,2024-02-23,2024,2,23,4
32.74000000000001,32.74000000000001,32.74000000000001,1010,23,1010,960,6.26,32,100,12542,2024-02-23,2024,2,23,4
30.650000000000034,30.650000000000034,30.650000000000034,1011,22,1011,929,4.88,45,100,30659,2024-02-23,2024,2,23,4
33.84000000000003,33.84000000000003,33.84000000000003,1010,20,1010,971,5.21,47,100,5426,2024-02-23,2024,2,23,4
32.120000000000005,32.120000000000005,32.120000000000005,1010,21,1010,945,5.0,45,100,9834,2024-02-23,2024,2,23,4
35.900000000000034,35.900000000000034,35.900000000000034,1010,18,1010,988,5.36,44,100,9399,2024-02-23,2024,2,23,4
32.610000000000014,32.610000000000014,32.610000000000014,1011,22,1011,965,6.45,35,97,7811,2024-02-23,2024,2,23,4
33.47000000000003,33.47000000000003,33.47000000000003,1010,21,1010,973,6.67,29,95,4676,2024-02-23,2024,2,23,4
33.54000000000002,33.54000000000002,33.54000000000002,1011,21,1011,978,8.11,9,59,0,2024-02-23,2024,2,23,4
33.700000000000045,33.700000000000045,33.700000000000045,1010,22,1010,966,4.47,29,100,9146,2024-02-23,2024,2,23,4
34.03000000000003,34.03000000000003,34.03000000000003,1010,22,1010,971,4.43,28,100,9897,2024-02-23,2024,2,23,4
32.55000000000001,32.55000000000001,32.55000000000001,1011,22,1011,955,4.7,32,100,9367,2024-02-23,2024,2,23,4
33.660000000000025,33.660000000000025,33.660000000000025,1010,21,1010,978,7.92,14,72,0,2024-02-23,2024,2,23,4
31.110000000000014,31.110000000000014,31.110000000000014,1011,22,1011,938,4.93,49,100,10960,2024-02-23,2024,2,23,4
30.75,30.75,30.75,1011,22,1011,928,4.67,36,100,8910,2024-02-23,2024,2,23,4
34.30000000000001,34.30000000000001,34.30000000000001,1010,20,1010,977,5.29,47,100,5364,2024-02-23,2024,2,23,4
33.670000000000016,33.670000000000016,33.670000000000016,1011,21,1011,974,4.43,5,99,1938,2024-02-23,2024,2,23,4
33.629999999999995,33.629999999999995,33.629999999999995,1011,20,1011,975,4.1,5,100,1937,2024-02-23,2024,2,23,4
31.879999999999995,31.879999999999995,31.879999999999995,1011,23,1011,957,4.0,56,100,2692,2024-02-23,2024,2,23,4
32.920000000000016,32.920000000000016,32.920000000000016,1011,22,1011,958,4.55,34,100,9834,2024-02-23,2024,2,23,4
29.230000000000018,29.230000000000018,29.230000000000018,1011,24,1011,924,6.78,40,99,10652,2024-02-23,2024,2,23,4
31.060000000000002,31.060000000000002,31.060000000000002,1011,21,1011,934,4.89,48,100,7542,2024-02-23,2024,2,23,4
32.420000000000016,32.420000000000016,32.420000000000016,1010,21,1010,950,4.97,45,100,9834,2024-02-23,2024,2,23,4
32.80000000000001,32.80000000000001,32.80000000000001,1010,20,1010,958,5.15,50,100,8315,2024-02-23,2024,2,23,4
32.83000000000004,32.83000000000004,32.83000000000004,1011,21,1011,953,4.59,37,100,9641,2024-02-23,2024,2,23,4
31.870000000000005,31.870000000000005,31.870000000000005,1011,21,1011,941,4.87,43,100,9834,2024-02-23,2024,2,23,4
30.930000000000007,30.930000000000007,30.930000000000007,1011,22,1011,932,4.88,47,100,7215,2024-02-23,2024,2,23,4
34.400000000000034,34.400000000000034,34.400000000000034,1011,21,1011,983,4.67,38,100,9834,2024-02-23,2024,2,23,4
33.29000000000002,33.29000000000002,33.29000000000002,1010,22,1010,962,5.28,32,99,9488,2024-02-23,2024,2,23,4
33.27000000000004,33.27000000000004,33.27000000000004,1010,22,1010,958,4.8,33,100,9539,2024-02-23,2024,2,23,4
31.57000000000005,31.57000000000005,31.57000000000005,1011,24,1011,958,6.62,38,99,10777,2024-02-23,2024,2,23,4
31.670000000000016,31.670000000000016,31.670000000000016,1011,22,1011,941,4.61,35,100,9834,2024-02-23,2024,2,23,4
31.860000000000014,31.860000000000014,31.860000000000014,1010,20,1010,939,5.07,45,100,9834,2024-02-23,2024,2,23,4
33.97000000000003,33.97000000000003,33.97000000000003,1010,19,1010,971,5.09,36,100,5364,2024-02-23,2024,2,23,4
32.09000000000003,32.09000000000003,32.09000000000003,1011,22,1011,945,4.53,32,100,9834,2024-02-23,2024,2,23,4
32.99000000000001,32.99000000000001,32.99000000000001,1010,22,1010,960,5.7,34,100,10430,2024-02-23,2024,2,23,4
32.52000000000004,32.52000000000004,32.52000000000004,1011,23,1011,962,4.97,18,100,2682,2024-02-23,2024,2,23,4
32.27000000000004,32.27000000000004,32.27000000000004,1011,23,1011,959,4.83,16,100,2682,2024-02-23,2024,2,23,4
33.04000000000002,33.04000000000002,33.04000000000002,1010,22,1010,955,4.7,28,100,8902,2024-02-23,2024,2,23,4
30.680000000000007,30.680000000000007,30.680000000000007,1011,22,1011,931,4.94,45,100,56775,2024-02-23,2024,2,23,4
33.07000000000005,33.07000000000005,33.07000000000005,1010,22,1010,956,4.9,30,100,10430,2024-02-23,2024,2,23,4
33.920000000000016,33.920000000000016,33.920000000000016,1010,21,1010,967,5.63,35,89,9006,2024-02-23,2024,2,23,4
34.0,34.0,34.0,1010,21,1010,966,5.53,34,87,7184,2024-02-23,2024,2,23,4
33.89000000000004,33.89000000000004,33.89000000000004,1010,21,1010,973,6.7,22,83,4619,2024-02-23,2024,2,23,4
33.08000000000004,33.08000000000004,33.08000000000004,1011,24,1011,977,5.68,30,99,2086,2024-02-23,2024,2,23,4
33.75,33.75,33.75,1010,21,1010,966,5.64,34,90,5192,2024-02-23,2024,2,23,4
34.03000000000003,34.03000000000003,34.03000000000003,1010,21,1010,967,5.51,34,87,5263,2024-02-23,2024,2,23,4
33.76000000000005,33.76000000000005,33.76000000000005,1010,21,1010,966,5.74,36,90,10326,2024-02-23,2024,2,23,4
34.22000000000003,34.22000000000003,34.22000000000003,1010,21,1010,972,4.96,29,85,2678,2024-02-23,2024,2,23,4
32.52000000000004,32.52000000000004,32.52000000000004,1011,23,1011,964,6.55,40,97,11026,2024-02-23,2024,2,23,4
33.98000000000002,33.98000000000002,33.98000000000002,1010,22,1010,968,5.09,19,91,2682,2024-02-23,2024,2,23,4
34.24000000000001,34.24000000000001,34.24000000000001,1010,20,1010,977,7.73,20,91,4619,2024-02-23,2024,2,23,4
33.89000000000004,33.89000000000004,33.89000000000004,1010,20,1010,976,7.07,24,91,4619,2024-02-23,2024,2,23,4
32.55000000000001,32.55000000000001,32.55000000000001,1010,20,1010,948,5.13,45,100,9834,2024-02-23,2024,2,23,4
29.370000000000005,29.370000000000005,29.370000000000005,1011,37,1011,979,3.09,42,100,5066,2024-02-23,2024,2,23,4
32.420000000000016,32.420000000000016,32.420000000000016,1011,23,1011,963,6.55,41,97,11026,2024-02-23,2024,2,23,4
33.879999999999995,33.879999999999995,33.879999999999995,1011,21,1011,973,5.69,6,88,41147,2024-02-23,2024,2,23,4
33.22000000000003,33.22000000000003,33.22000000000003,1010,20,1010,966,5.16,51,100,5984,2024-02-23,2024,2,23,4
33.89000000000004,33.89000000000004,33.89000000000004,1010,21,1010,977,7.66,13,96,4836,2024-02-23,2024,2,23,4
31.010000000000048,31.010000000000048,31.010000000000048,1011,22,1011,938,5.07,48,100,5391,2024-02-23,2024,2,23,4
32.129999999999995,32.129999999999995,32.129999999999995,1011,22,1011,949,4.7,34,100,8729,2024-02-23,2024,2,23,4
33.0,33.0,33.0,1010,21,1010,955,4.58,37,100,8997,2024-02-23,2024,2,23,4
33.80000000000001,33.80000000000001,33.80000000000001,1011,20,1011,968,4.34,16,99,1937,2024-02-23,2024,2,23,4
32.33000000000004,32.33000000000004,32.33000000000004,1011,22,1011,952,4.66,37,100,9834,2024-02-23,2024,2,23,4
35.02000000000004,35.02000000000004,35.02000000000004,1010,19,1010,979,5.5,43,100,9834,2024-02-23,2024,2,23,4
30.510000000000048,30.510000000000048,30.510000000000048,1011,22,1011,924,4.65,37,100,9740,2024-02-23,2024,2,23,4
33.84000000000003,33.84000000000003,33.84000000000003,1010,20,1010,976,7.03,25,92,4619,2024-02-23,2024,2,23,4
35.610000000000014,35.610000000000014,35.610000000000014,1009,18,1009,986,5.43,45,100,6825,2024-02-23,2024,2,23,4
35.05000000000001,35.05000000000001,35.05000000000001,1010,19,1010,979,5.56,43,100,9834,2024-02-23,2024,2,23,4
34.76000000000005,34.76000000000005,34.76000000000005,1010,20,1010,981,5.05,41,100,9834,2024-02-23,2024,2,23,4
35.58000000000004,35.58000000000004,35.58000000000004,1009,18,1009,985,5.53,45,100,6264,2024-02-23,2024,2,23,4
33.97000000000003,33.97000000000003,33.97000000000003,1010,20,1010,967,5.25,43,100,9834,2024-02-23,2024,2,23,4
33.910000000000025,33.910000000000025,33.910000000000025,1010,20,1010,974,7.19,20,89,4619,2024-02-23,2024,2,23,4
30.920000000000016,30.920000000000016,30.920000000000016,1011,21,1011,932,4.88,47,100,7609,2024-02-23,2024,2,23,4
33.85000000000002,33.85000000000002,33.85000000000002,1011,21,1011,974,5.6,5,89,78457,2024-02-23,2024,2,23,4
32.410000000000025,32.410000000000025,32.410000000000025,1011,21,1011,950,4.94,44,100,9834,2024-02-23,2024,2,23,4
35.01000000000005,35.01000000000005,35.01000000000005,1009,19,1009,980,4.85,39,100,5375,2024-02-23,2024,2,23,4
34.81,34.81,34.81,1010,20,1010,986,3.94,25,100,9110,2024-02-23,2024,2,23,4
33.54000000000002,33.54000000000002,33.54000000000002,1011,21,1011,978,8.01,10,66,0,2024-02-23,2024,2,23,4
27.57000000000005,27.57000000000005,27.57000000000005,1011,46,1011,979,2.81,57,100,3191,2024-02-23,2024,2,23,4
33.52000000000004,33.52000000000004,33.52000000000004,1011,21,1011,978,7.99,9,69,793,2024-02-23,2024,2,23,4
33.910000000000025,33.910000000000025,33.910000000000025,1010,21,1010,974,7.35,17,85,44315,2024-02-23,2024,2,23,4
35.14000000000004,35.14000000000004,35.14000000000004,1010,19,1010,983,5.41,43,100,5683,2024-02-23,2024,2,23,4
35.410000000000025,35.410000000000025,35.410000000000025,1010,19,1010,984,5.29,42,100,8671,2024-02-23,2024,2,23,4
35.33000000000004,35.33000000000004,35.33000000000004,1009,18,1009,981,5.15,43,100,9834,2024-02-23,2024,2,23,4
35.210000000000036,35.210000000000036,35.210000000000036,1010,19,1010,983,5.39,41,100,5364,2024-02-23,2024,2,23,4
32.75,32.75,32.75,1010,20,1010,947,5.22,43,100,9834,2024-02-23,2024,2,23,4
32.84000000000003,32.84000000000003,32.84000000000003,1011,22,1011,966,6.36,38,90,11026,2024-02-23,2024,2,23,4
35.31,35.31,35.31,1010,19,1010,984,5.28,42,100,9663,2024-02-23,2024,2,23,4
35.879999999999995,35.879999999999995,35.879999999999995,1009,18,1009,986,5.43,45,100,9834,2024-02-23,2024,2,23,4
31.090000000000032,31.090000000000032,31.090000000000032,1011,29,1011,978,3.65,330,98,3576,2024-02-23,2024,2,23,4
33.59000000000003,33.59000000000003,33.59000000000003,1010,21,1010,977,7.6,9,100,6260,2024-02-23,2024,2,23,4
33.05000000000001,33.05000000000001,33.05000000000001,1011,22,1011,966,4.17,43,98,2638,2024-02-23,2024,2,23,4
34.56,34.56,34.56,1010,19,1010,975,5.34,42,100,9834,2024-02-23,2024,2,23,4
33.879999999999995,33.879999999999995,33.879999999999995,1010,20,1010,976,7.08,24,91,4619,2024-02-23,2024,2,23,4
32.83000000000004,32.83000000000004,32.83000000000004,1011,22,1011,960,4.9,26,100,10170,2024-02-23,2024,2,23,4
31.760000000000048,31.760000000000048,31.760000000000048,1011,24,1011,962,6.56,38,99,10323,2024-02-23,2024,2,23,4
32.99000000000001,32.99000000000001,32.99000000000001,1011,22,1011,978,6.85,4,94,6324,2024-02-23,2024,2,23,4
32.85000000000002,32.85000000000002,32.85000000000002,1010,21,1010,978,4.81,0,100,3576,2024-02-23,2024,2,23,4
32.99000000000001,32.99000000000001,32.99000000000001,1011,23,1011,964,5.59,5,100,2682,2024-02-23,2024,2,23,4
31.510000000000048,31.510000000000048,31.510000000000048,1011,21,1011,939,5.0,48,100,9177,2024-02-23,2024,2,23,4
34.04000000000002,34.04000000000002,34.04000000000002,1010,20,1010,977,7.82,21,98,4619,2024-02-23,2024,2,23,4
31.360000000000014,31.360000000000014,31.360000000000014,1011,23,1011,976,2.62,315,100,3138,2024-02-23,2024,2,23,4
31.900000000000034,31.900000000000034,31.900000000000034,1011,21,1011,950,4.62,51,100,5364,2024-02-23,2024,2,23,4
32.450000000000045,32.450000000000045,32.450000000000045,1011,23,1011,957,5.34,18,100,8666,2024-02-23,2024,2,23,4
28.29000000000002,28.29000000000002,28.29000000000002,1011,43,1011,979,2.84,47,100,4926,2024-02-23,2024,2,23,4
32.79000000000002,32.79000000000002,32.79000000000002,1010,22,1010,970,6.43,35,99,7352,2024-02-23,2024,2,23,4
33.89000000000004,33.89000000000004,33.89000000000004,1010,21,1010,978,7.92,14,94,5794,2024-02-23,2024,2,23,4
34.25,34.25,34.25,1010,19,1010,969,5.45,43,100,9834,2024-02-23,2024,2,23,4
34.379999999999995,34.379999999999995,34.379999999999995,1010,20,1010,980,4.47,27,100,5364,2024-02-23,2024,2,23,4
32.47000000000003,32.47000000000003,32.47000000000003,1011,22,1011,952,4.58,35,100,9834,2024-02-23,2024,2,23,4
33.129999999999995,33.129999999999995,33.129999999999995,1010,22,1010,957,4.96,33,100,10178,2024-02-23,2024,2,23,4
34.08000000000004,34.08000000000004,34.08000000000004,1010,21,1010,970,4.76,26,93,2086,2024-02-23,2024,2,23,4
33.910000000000025,33.910000000000025,33.910000000000025,1011,21,1011,970,4.36,26,95,2086,2024-02-23,2024,2,23,4
33.960000000000036,33.960000000000036,33.960000000000036,1011,21,1011,973,5.05,8,91,2086,2024-02-23,2024,2,23,4
27.980000000000018,27.980000000000018,27.980000000000018,1011,24,1011,902,6.73,39,99,10858,2024-02-23,2024,2,23,4
33.94,33.94,33.94,1010,21,1010,972,6.19,26,76,5000,2024-02-23,2024,2,23,4
33.920000000000016,33.920000000000016,33.920000000000016,1010,21,1010,972,6.23,27,78,4670,2024-02-23,2024,2,23,4
33.960000000000036,33.960000000000036,33.960000000000036,1010,21,1010,977,5.85,14,100,6117,2024-02-23,2024,2,23,4
33.670000000000016,33.670000000000016,33.670000000000016,1010,21,1010,977,7.66,10,99,5963,2024-02-23,2024,2,23,4
33.870000000000005,33.870000000000005,33.870000000000005,1010,20,1010,974,7.09,21,89,4619,2024-02-23,2024,2,23,4
33.77000000000004,33.77000000000004,33.77000000000004,1011,20,1011,969,3.64,3,83,1937,2024-02-23,2024,2,23,4
35.94,35.94,35.94,1010,18,1010,988,5.37,44,100,9834,2024-02-23,2024,2,23,4
33.410000000000025,33.410000000000025,33.410000000000025,1010,23,1010,977,5.48,24,100,2086,2024-02-23,2024,2,23,4
34.629999999999995,34.629999999999995,34.629999999999995,1010,20,1010,981,4.84,40,100,9834,2024-02-23,2024,2,23,4
35.69,35.69,35.69,1010,19,1010,987,5.34,43,100,9429,2024-02-23,2024,2,23,4
34.47000000000003,34.47000000000003,34.47000000000003,1011,21,1011,981,4.77,40,100,9834,2024-02-23,2024,2,23,4
34.629999999999995,34.629999999999995,34.629999999999995,1010,20,1010,982,4.89,41,100,9834,2024-02-23,2024,2,23,4
34.02000000000004,34.02000000000004,34.02000000000004,1010,20,1010,975,7.44,18,87,4619,2024-02-23,2024,2,23,4
33.82000000000005,33.82000000000005,33.82000000000005,1010,20,1010,974,7.0,23,90,4619,2024-02-23,2024,2,23,4
33.99000000000001,33.99000000000001,33.99000000000001,1010,21,1010,979,4.98,13,100,9183,2024-02-23,2024,2,23,4
35.35000000000002,35.35000000000002,35.35000000000002,1010,19,1010,986,5.25,41,100,9814,2024-02-23,2024,2,23,4
33.670000000000016,33.670000000000016,33.670000000000016,1010,20,1010,965,5.28,46,100,9486,2024-02-23,2024,2,23,4
34.420000000000016,34.420000000000016,34.420000000000016,1010,20,1010,977,5.03,42,100,9834,2024-02-23,2024,2,23,4
33.120000000000005,33.120000000000005,33.120000000000005,1010,20,1010,955,5.25,44,100,9834,2024-02-23,2024,2,23,4
32.360000000000014,32.360000000000014,32.360000000000014,1011,23,1011,978,4.44,13,100,3576,2024-02-23,2024,2,23,4
35.32000000000005,35.32000000000005,35.32000000000005,1010,19,1010,986,5.21,41,100,9834,2024-02-23,2024,2,23,4
33.0,33.0,33.0,1010,22,1010,959,5.49,32,100,10430,2024-02-23,2024,2,23,4
34.93000000000001,34.93000000000001,34.93000000000001,1010,20,1010,984,4.96,41,100,9834,2024-02-23,2024,2,23,4
31.350000000000023,31.350000000000023,31.350000000000023,1011,21,1011,940,4.89,53,100,5364,2024-02-23,2024,2,23,4
34.660000000000025,34.660000000000025,34.660000000000025,1010,20,1010,982,4.83,40,100,9834,2024-02-23,2024,2,23,4
33.78000000000003,33.78000000000003,33.78000000000003,1011,22,1011,975,4.7,39,100,9834,2024-02-23,2024,2,23,4
34.60000000000002,34.60000000000002,34.60000000000002,1010,21,1010,983,4.8,40,100,9834,2024-02-23,2024,2,23,4
33.76000000000005,33.76000000000005,33.76000000000005,1011,20,1011,973,3.6,3,96,1937,2024-02-23,2024,2,23,4
34.160000000000025,34.160000000000025,34.160000000000025,1010,20,1010,977,7.79,25,94,4619,2024-02-23,2024,2,23,4
32.07000000000005,32.07000000000005,32.07000000000005,1011,21,1011,949,5.05,51,100,7741,2024-02-23,2024,2,23,4
31.460000000000036,31.460000000000036,31.460000000000036,1011,28,1011,978,4.2,17,100,3576,2024-02-23,2024,2,23,4
34.73000000000002,34.73000000000002,34.73000000000002,1010,20,1010,978,5.19,42,100,9834,2024-02-23,2024,2,23,4
30.430000000000007,30.430000000000007,30.430000000000007,1011,22,1011,924,4.7,39,100,9254,2024-02-23,2024,2,23,4
30.340000000000032,30.340000000000032,30.340000000000032,1011,22,1011,923,4.73,39,100,8838,2024-02-23,2024,2,23,4
31.370000000000005,31.370000000000005,31.370000000000005,1011,22,1011,943,4.71,51,100,5364,2024-02-23,2024,2,23,4
33.75,33.75,33.75,1010,20,1010,973,4.0,22,100,5364,2024-02-23,2024,2,23,4
31.05000000000001,31.05000000000001,31.05000000000001,1011,30,1011,979,4.61,5,84,5066,2024-02-23,2024,2,23,4
32.110000000000014,32.110000000000014,32.110000000000014,1011,23,1011,978,4.6,314,100,3573,2024-02-23,2024,2,23,4
33.129999999999995,33.129999999999995,33.129999999999995,1010,22,1010,958,4.89,17,100,5087,2024-02-23,2024,2,23,4
35.69,35.69,35.69,1009,18,1009,986,5.15,44,100,9834,2024-02-23,2024,2,23,4
33.660000000000025,33.660000000000025,33.660000000000025,1010,23,1010,976,5.75,29,100,2130,2024-02-23,2024,2,23,4
32.82000000000005,32.82000000000005,32.82000000000005,1010,23,1010,962,6.17,35,100,14096,2024-02-23,2024,2,23,4
34.200000000000045,34.200000000000045,34.200000000000045,1010,21,1010,972,4.88,29,90,2573,2024-02-23,2024,2,23,4
31.230000000000018,31.230000000000018,31.230000000000018,1011,29,1011,978,3.6,34,100,5066,2024-02-23,2024,2,23,4
32.51000000000005,32.51000000000005,32.51000000000005,1011,23,1011,961,5.0,14,100,2682,2024-02-23,2024,2,23,4
33.93000000000001,33.93000000000001,33.93000000000001,1010,20,1010,975,7.13,22,90,4619,2024-02-23,2024,2,23,4
34.01000000000005,34.01000000000005,34.01000000000005,1010,20,1010,976,7.25,22,90,4619,2024-02-23,2024,2,23,4
29.55000000000001,29.55000000000001,29.55000000000001,1011,36,1011,978,3.48,21,96,5066,2024-02-23,2024,2,23,4
31.5,31.5,31.5,1011,27,1011,979,3.79,340,99,3576,2024-02-23,2024,2,23,4
34.150000000000034,34.150000000000034,34.150000000000034,1010,20,1010,977,4.89,19,100,5280,2024-02-23,2024,2,23,4
35.420000000000016,35.420000000000016,35.420000000000016,1010,19,1010,984,5.48,43,100,9834,2024-02-23,2024,2,23,4
30.100000000000023,30.100000000000023,30.100000000000023,1011,27,1011,976,2.16,327,100,3129,2024-02-23,2024,2,23,4
32.35000000000002,32.35000000000002,32.35000000000002,1011,23,1011,978,4.33,357,100,3576,2024-02-23,2024,2,23,4
35.410000000000025,35.410000000000025,35.410000000000025,1010,19,1010,987,5.32,42,100,9834,2024-02-23,2024,2,23,4
34.700000000000045,34.700000000000045,34.700000000000045,1010,20,1010,979,4.86,40,100,9158,2024-02-23,2024,2,23,4
31.670000000000016,31.670000000000016,31.670000000000016,1011,21,1011,945,4.97,54,100,5364,2024-02-23,2024,2,23,4
33.120000000000005,33.120000000000005,33.120000000000005,1011,22,1011,961,5.42,7,100,3721,2024-02-23,2024,2,23,4
33.25,33.25,33.25,1010,22,1010,961,5.09,13,100,7761,2024-02-23,2024,2,23,4
33.120000000000005,33.120000000000005,33.120000000000005,1011,22,1011,960,5.31,9,100,5517,2024-02-23,2024,2,23,4
33.09000000000003,33.09000000000003,33.09000000000003,1010,22,1010,958,4.99,15,100,4411,2024-02-23,2024,2,23,4
33.18000000000001,33.18000000000001,33.18000000000001,1010,22,1010,960,5.15,12,100,4401,2024-02-23,2024,2,23,4
33.160000000000025,33.160000000000025,33.160000000000025,1010,22,1010,960,5.11,12,100,5087,2024-02-23,2024,2,23,4
33.06,33.06,33.06,1011,22,1011,959,5.23,10,100,3796,2024-02-23,2024,2,23,4
33.210000000000036,33.210000000000036,33.210000000000036,1010,22,1010,959,4.87,19,100,7219,2024-02-23,2024,2,23,4
32.94,32.94,32.94,1010,23,1010,977,5.0,24,100,2314,2024-02-23,2024,2,23,4
31.57000000000005,31.57000000000005,31.57000000000005,1011,21,1011,937,4.86,43,100,9834,2024-02-23,2024,2,23,4
33.960000000000036,33.960000000000036,33.960000000000036,1010,20,1010,976,7.19,23,90,4619,2024-02-23,2024,2,23,4
34.02000000000004,34.02000000000004,34.02000000000004,1010,20,1010,976,7.24,22,90,4619,2024-02-23,2024,2,23,4
34.06,34.06,34.06,1010,20,1010,976,7.33,20,89,4619,2024-02-23,2024,2,23,4
33.23000000000002,33.23000000000002,33.23000000000002,1010,20,1010,959,5.16,45,100,9776,2024-02-23,2024,2,23,4
34.610000000000014,34.610000000000014,34.610000000000014,1011,21,1011,984,4.71,39,100,9834,2024-02-23,2024,2,23,4
32.200000000000045,32.200000000000045,32.200000000000045,1011,21,1011,949,5.04,49,100,9301,2024-02-23,2024,2,23,4
31.82000000000005,31.82000000000005,31.82000000000005,1011,22,1011,943,4.62,33,100,9441,2024-02-23,2024,2,23,4
32.33000000000004,32.33000000000004,32.33000000000004,1011,23,1011,958,6.43,39,93,11026,2024-02-23,2024,2,23,4
32.900000000000034,32.900000000000034,32.900000000000034,1011,21,1011,974,2.68,359,99,1937,2024-02-23,2024,2,23,4
34.02000000000004,34.02000000000004,34.02000000000004,1010,20,1010,977,7.96,19,99,4619,2024-02-23,2024,2,23,4
31.83000000000004,31.83000000000004,31.83000000000004,1011,24,1011,960,6.69,41,98,10891,2024-02-23,2024,2,23,4
33.629999999999995,33.629999999999995,33.629999999999995,1010,23,1010,976,5.75,28,100,2086,2024-02-23,2024,2,23,4
33.920000000000016,33.920000000000016,33.920000000000016,1011,21,1011,973,4.68,7,95,2081,2024-02-23,2024,2,23,4
33.51000000000005,33.51000000000005,33.51000000000005,1010,21,1010,977,4.71,13,100,2086,2024-02-23,2024,2,23,4
31.810000000000002,31.810000000000002,31.810000000000002,1011,24,1011,960,4.04,46,100,2682,2024-02-23,2024,2,23,4
28.840000000000032,28.840000000000032,28.840000000000032,1011,24,1011,918,6.81,40,100,10615,2024-02-23,2024,2,23,4
32.14000000000004,32.14000000000004,32.14000000000004,1011,25,1011,979,5.78,360,79,1750,2024-02-23,2024,2,23,4
31.310000000000002,31.310000000000002,31.310000000000002,1011,22,1011,941,4.94,48,100,24653,2024-02-23,2024,2,23,4
33.54000000000002,33.54000000000002,33.54000000000002,1010,22,1010,969,6.06,35,77,11026,2024-02-23,2024,2,23,4
31.950000000000045,31.950000000000045,31.950000000000045,1011,22,1011,945,4.61,36,100,9834,2024-02-23,2024,2,23,4
34.200000000000045,34.200000000000045,34.200000000000045,1011,21,1011,979,4.65,38,100,9834,2024-02-23,2024,2,23,4
34.879999999999995,34.879999999999995,34.879999999999995,1010,19,1010,978,5.41,42,100,9834,2024-02-23,2024,2,23,4
33.900000000000034,33.900000000000034,33.900000000000034,1010,21,1010,973,6.56,20,77,4478,2024-02-23,2024,2,23,4
34.0,34.0,34.0,1010,21,1010,972,6.17,24,70,4869,2024-02-23,2024,2,23,4
31.060000000000002,31.060000000000002,31.060000000000002,1011,22,1011,936,4.9,47,100,14201,2024-02-23,2024,2,23,4
32.73000000000002,32.73000000000002,32.73000000000002,1011,22,1011,966,6.44,35,93,11026,2024-02-23,2024,2,23,4
32.58000000000004,32.58000000000004,32.58000000000004,1010,20,1010,949,5.07,44,100,9834,2024-02-23,2024,2,23,4
32.53000000000003,32.53000000000003,32.53000000000003,1011,26,1011,978,5.07,17,94,2086,2024-02-23,2024,2,23,4
32.460000000000036,32.460000000000036,32.460000000000036,1010,22,1010,977,3.61,336,100,3129,2024-02-23,2024,2,23,4
35.26000000000005,35.26000000000005,35.26000000000005,1010,19,1010,984,5.25,41,100,9601,2024-02-23,2024,2,23,4
34.0,34.0,34.0,1010,20,1010,977,7.91,23,99,4619,2024-02-23,2024,2,23,4
33.98000000000002,33.98000000000002,33.98000000000002,1010,20,1010,975,7.22,20,89,4619,2024-02-23,2024,2,23,4
33.97000000000003,33.97000000000003,33.97000000000003,1010,20,1010,975,7.22,20,89,4619,2024-02-23,2024,2,23,4
34.150000000000034,34.150000000000034,34.150000000000034,1010,20,1010,977,7.71,18,92,4619,2024-02-23,2024,2,23,4
33.450000000000045,33.450000000000045,33.450000000000045,1011,22,1011,965,4.48,31,100,9834,2024-02-23,2024,2,23,4
